aX,aY,aZ,gX,gY,gZ
1.015,0.135,-0.005,29.785,-18.677,-20.508
0.995,0.126,0.042,26.367,-25.146,-19.348
0.944,0.123,0.059,20.508,-29.236,-17.090
0.876,0.083,0.073,13.123,-28.809,-13.672
0.856,0.072,0.091,4.028,-23.926,-11.230
0.878,0.070,0.110,-4.395,-16.541,-8.362
0.890,0.056,0.134,-12.207,-9.888,-4.822
0.895,0.055,0.152,-18.982,-5.554,-1.770
0.889,0.055,0.153,-24.048,-2.502,1.282
0.873,0.056,0.149,-28.503,0.732,3.601
0.874,0.052,0.137,-31.616,5.127,5.371
0.900,0.051,0.156,-34.302,8.667,6.287
0.917,0.055,0.156,-37.659,9.705,6.531
0.934,0.047,0.152,-41.138,8.240,7.019
0.953,0.042,0.142,-45.227,5.920,6.775
0.956,0.042,0.121,-49.377,2.625,5.615
0.987,0.032,0.122,-52.734,-0.122,3.662
1.035,0.024,0.140,-55.725,-4.028,0.793
1.087,0.025,0.164,-57.922,-11.536,-2.380
1.127,0.024,0.175,-58.228,-23.132,-5.493
1.123,0.016,0.169,-57.434,-37.720,-8.789
1.097,0.012,0.154,-56.641,-51.147,-12.695
1.078,0.019,0.154,-55.786,-60.852,-17.090
1.050,0.029,0.153,-55.420,-65.674,-20.691
1.008,0.030,0.150,-55.359,-66.467,-22.583
0.976,0.026,0.158,-56.091,-63.049,-23.254
0.944,0.018,0.170,-57.556,-55.908,-23.254
0.946,0.009,0.183,-61.096,-45.288,-22.766
0.929,0.006,0.191,-65.491,-34.363,-21.973
0.934,-0.002,0.212,-69.885,-24.109,-20.203
0.937,-0.010,0.223,-75.012,-15.503,-18.677
0.962,-0.018,0.243,-80.750,-8.728,-17.334
0.983,-0.024,0.248,-86.548,-6.287,-15.564
1.004,-0.033,0.250,-92.590,-7.141,-13.550
1.020,-0.037,0.231,-97.961,-12.207,-11.902
1.027,-0.026,0.206,-102.173,-19.653,-10.681
1.015,-0.017,0.177,-104.126,-27.100,-9.460
0.969,-0.004,0.159,-103.943,-31.128,-8.240
0.927,0.007,0.145,-103.088,-30.212,-6.714
0.888,0.024,0.124,-101.318,-24.719,-5.066
0.870,0.030,0.118,-98.755,-15.015,-3.601
0.894,0.033,0.114,-96.375,-3.235,-2.502
0.959,0.037,0.124,-94.666,7.935,-1.404
0.976,0.041,0.128,-92.102,14.648,-0.732
1.003,0.040,0.144,-89.966,17.029,0.671
1.032,0.036,0.147,-89.233,16.052,1.709
1.031,0.041,0.133,-88.684,12.329,2.075
1.044,0.026,0.125,-88.196,8.179,1.892
1.088,0.032,0.135,-87.891,3.052,0.000
1.062,0.044,0.134,-87.646,-3.967,-2.136
1.029,0.051,0.125,-87.646,-10.315,-3.174
1.019,0.051,0.117,-88.074,-14.832,-3.723
1.033,0.054,0.124,-88.257,-17.639,-4.272
1.018,0.052,0.117,-88.440,-20.691,-4.517
0.998,0.053,0.111,-88.928,-22.644,-5.005
0.988,0.063,0.117,-88.928,-22.644,-5.310
0.997,0.064,0.120,-88.806,-22.339,-4.700
1.000,0.059,0.125,-88.074,-22.400,-3.845
0.994,0.061,0.123,-87.341,-22.400,-3.235
0.982,0.062,0.120,-86.121,-22.278,-2.930
0.980,0.059,0.126,-85.022,-21.423,-2.563
0.973,0.060,0.123,-83.862,-20.386,-2.869
0.965,0.059,0.121,-82.947,-18.494,-3.052
0.966,0.057,0.128,-81.909,-16.968,-3.113
0.972,0.058,0.140,-81.482,-16.052,-3.174
0.972,0.056,0.148,-81.543,-16.296,-3.235
0.974,0.049,0.156,-81.970,-17.883,-3.174
0.963,0.045,0.155,-83.130,-19.836,-3.296
0.953,0.044,0.153,-84.534,-21.667,-3.418
0.948,0.051,0.154,-85.999,-22.583,-3.601

1.230,-0.306,-1.149,229.797,41.504,-2.136
1.211,-0.351,-1.166,250.061,45.166,2.563
1.191,-0.383,-1.155,271.484,48.096,8.728
1.175,-0.431,-1.141,295.776,50.842,13.672
1.180,-0.489,-1.086,322.571,55.603,15.686
1.191,-0.508,-0.933,350.891,62.317,14.404
1.193,-0.532,-0.747,380.737,67.932,11.353
1.212,-0.530,-0.556,411.194,71.228,7.874
1.242,-0.513,-0.335,444.763,72.327,4.333
1.291,-0.595,-0.185,481.689,66.406,2.197
1.314,-0.696,-0.065,514.648,53.467,0.854
1.261,-0.806,0.015,540.405,36.194,0.061
1.150,-0.896,0.036,556.763,16.968,0.916
1.065,-1.001,0.112,566.650,4.028,0.488
1.032,-1.116,0.258,565.430,-0.305,-2.258
0.994,-1.136,0.343,548.035,-3.540,-3.174
0.920,-1.119,0.418,518.677,-4.883,-2.319
0.831,-1.066,0.498,481.323,-3.052,0.793
0.764,-1.025,0.558,439.209,0.854,4.639
0.774,-0.992,0.640,394.104,8.118,6.470
0.791,-0.920,0.727,349.976,14.648,7.446
0.788,-0.841,0.750,307.007,16.052,8.118
0.782,-0.763,0.754,266.785,16.235,7.874
0.786,-0.725,0.740,231.506,16.663,8.301
0.809,-0.726,0.738,200.623,15.442,8.606
0.828,-0.690,0.766,170.654,14.343,8.789
0.931,-0.662,0.954,139.709,11.902,5.127
1.054,-0.711,1.234,109.863,-4.883,-0.854
