aX,aY,aZ,gX,gY,gZ
0.428,-0.339,1.090,-28.931,49.011,44.556
0.487,-0.359,1.161,-30.090,34.485,44.189
0.497,-0.455,1.198,-25.208,6.104,36.377
0.397,-0.338,1.132,-27.222,-14.343,31.677
0.285,-0.262,1.097,-28.381,-27.466,28.870
0.179,-0.220,0.999,-26.184,-26.978,28.687
0.107,-0.211,0.983,-25.513,-9.766,29.297
0.060,-0.184,0.957,-26.855,18.066,31.616
0.106,-0.204,0.957,-27.771,51.270,36.194
0.211,-0.201,0.967,-31.860,83.313,41.687
0.340,-0.201,0.978,-38.513,106.689,47.119
0.424,-0.163,0.981,-45.105,118.591,51.392
0.488,-0.098,0.958,-51.392,120.117,55.481
0.538,-0.053,0.935,-55.298,114.197,59.082
0.540,-0.062,0.918,-56.335,102.356,58.533
0.547,-0.038,0.916,-54.871,86.182,55.237
0.512,-0.040,0.871,-51.025,68.054,53.650
0.464,0.032,0.837,-47.607,52.490,53.589
0.429,0.063,0.785,-44.739,41.443,54.749
0.386,0.058,0.723,-41.443,36.072,52.429
0.357,0.113,0.697,-40.161,37.659,46.936
0.353,0.160,0.675,-38.879,43.213,43.091
0.386,0.156,0.667,-37.292,50.171,42.480
0.433,0.120,0.684,-36.011,54.993,43.457
0.490,0.102,0.698,-35.889,55.237,43.335
0.530,0.132,0.704,-35.339,48.889,40.771
0.539,0.160,0.685,-33.630,37.537,36.682
0.521,0.207,0.657,-31.738,25.757,33.020
0.495,0.244,0.630,-29.114,16.418,30.029
0.467,0.293,0.599,-26.123,10.803,28.076
0.448,0.359,0.578,-22.949,9.094,27.405
0.421,0.387,0.560,-19.287,10.620,27.161
0.384,0.380,0.547,-15.137,15.137,26.123
0.394,0.355,0.563,-11.719,22.339,24.353
0.387,0.381,0.577,-7.690,30.334,21.790
0.344,0.432,0.586,-3.845,37.903,20.996
0.329,0.456,0.597,-0.366,45.288,24.597
0.346,0.467,0.616,2.380,51.941,28.870
0.364,0.484,0.634,3.174,55.847,30.640
0.415,0.452,0.657,3.052,56.213,29.175
0.462,0.441,0.657,2.014,53.894,23.132
0.493,0.434,0.662,-1.526,49.500,15.076
0.568,0.405,0.681,-7.202,43.213,9.094
0.609,0.421,0.694,-13.611,34.241,4.456
0.630,0.424,0.694,-20.569,22.400,1.099
0.619,0.412,0.689,-26.978,9.705,-0.854
0.595,0.398,0.697,-30.579,-0.854,-1.892
0.559,0.393,0.682,-31.006,-7.629,-2.808
0.519,0.412,0.674,-29.236,-10.864,-3.357
0.499,0.436,0.666,-25.513,-9.827,-3.296
0.482,0.505,0.674,-19.775,-4.883,-3.113
0.502,0.517,0.673,-13.672,1.587,-1.221
0.468,0.460,0.625,-8.118,8.667,-0.610
0.490,0.588,0.690,-7.019,19.043,-3.479
0.567,0.448,0.668,-6.104,22.766,-1.038
0.588,0.503,0.715,-8.362,20.996,-3.235
0.612,0.444,0.713,-12.451,14.587,-3.601
0.601,0.436,0.714,-13.794,3.662,-4.761
0.615,0.445,0.737,-14.709,-5.188,-6.592
0.601,0.443,0.721,-13.123,-15.198,-8.972
0.573,0.449,0.722,-10.925,-23.376,-11.047
0.539,0.455,0.707,-7.629,-28.381,-11.658
0.514,0.462,0.693,-4.883,-29.236,-10.742
0.500,0.467,0.689,-2.441,-26.184,-10.071

0.911,1.224,0.810,18.616,7.263,-11.230
0.976,1.451,0.829,16.174,-0.671,-6.531
0.997,1.621,0.791,13.428,-13.062,0.793
0.968,1.818,0.731,6.714,-28.931,9.399
0.883,2.059,0.606,-4.700,-46.204,19.958
0.741,2.309,0.453,-17.822,-60.425,34.119
0.626,2.527,0.292,-28.992,-68.909,51.086
0.605,2.723,0.148,-35.645,-71.045,66.650
0.631,2.888,0.059,-34.790,-69.702,76.843
0.657,2.971,0.021,-22.156,-68.420,83.679
0.696,2.966,0.058,0.549,-68.237,89.844
0.713,2.776,0.152,28.381,-70.618,96.313
