aX,aY,aZ,gX,gY,gZ
1.059,-0.001,0.154,0.671,-27.344,48.035
1.097,-0.009,0.174,-2.991,-2.930,43.457
1.115,-0.032,0.195,-5.432,14.038,41.382
1.141,-0.069,0.221,-7.080,21.362,40.405
1.135,-0.107,0.227,-9.338,18.555,38.818
1.100,-0.129,0.231,-12.451,7.996,36.011
1.104,-0.165,0.234,-14.587,-6.592,33.508
1.116,-0.190,0.246,-16.663,-24.353,31.250
1.081,-0.250,0.234,-18.738,-42.480,31.067
1.012,-0.229,0.181,-20.935,-56.946,28.931
0.902,-0.240,0.161,-22.827,-62.866,25.024
0.822,-0.235,0.119,-22.339,-58.655,18.738
0.711,-0.181,0.109,-19.531,-46.204,7.385
0.700,-0.214,0.115,-13.672,-27.832,-2.258
0.788,-0.261,0.138,-7.019,-7.385,-10.498
0.926,-0.326,0.202,-3.113,8.423,-16.785
1.082,-0.364,0.262,-3.845,13.550,-15.259
1.186,-0.377,0.318,-7.324,5.798,-9.460
1.257,-0.369,0.338,-11.108,-10.925,-4.028
1.233,-0.348,0.324,-13.611,-31.860,-1.038
1.155,-0.322,0.291,-14.343,-50.049,-0.305
1.048,-0.294,0.253,-13.550,-58.899,-0.122
0.930,-0.265,0.212,-11.719,-55.908,-0.366
0.844,-0.241,0.187,-8.423,-40.955,-2.502
0.847,-0.225,0.185,-4.395,-17.395,-6.348
0.944,-0.217,0.227,-0.305,7.019,-10.986
1.056,-0.221,0.268,3.174,22.766,-14.954
1.162,-0.198,0.312,5.554,25.757,-15.991
1.204,-0.180,0.338,6.470,17.334,-12.146
1.178,-0.163,0.333,6.714,2.625,-5.859
1.096,-0.146,0.308,7.141,-11.780,-0.610
1.005,-0.131,0.276,7.690,-21.790,2.686
0.931,-0.110,0.254,8.179,-25.208,3.052
0.875,-0.082,0.244,9.216,-22.522,1.404
0.849,-0.061,0.249,10.437,-15.381,-0.488
0.854,-0.075,0.263,12.390,-6.836,-2.563
0.851,-0.044,0.270,12.939,1.038,-4.761
0.866,-0.034,0.271,12.939,7.507,-6.226
0.886,-0.042,0.280,11.780,12.329,-7.935
0.920,-0.020,0.292,10.132,14.893,-9.277
0.947,0.001,0.305,7.812,14.465,-9.216
0.958,0.024,0.307,6.531,10.864,-8.362
0.968,0.039,0.305,6.531,6.104,-7.446
0.963,0.048,0.298,6.653,1.221,-6.226
0.944,0.056,0.285,6.775,-2.014,-4.883
0.921,0.073,0.274,6.897,-3.052,-4.028
0.911,0.086,0.274,6.653,-1.709,-3.662
0.905,0.094,0.277,7.019,0.854,-3.906
0.906,0.104,0.281,6.897,4.272,-3.784
0.920,0.118,0.293,6.409,7.324,-3.113
0.925,0.136,0.303,5.676,8.606,-2.747
0.932,0.146,0.305,5.432,8.240,-2.808
0.938,0.150,0.298,4.944,5.859,-3.052
0.948,0.154,0.300,4.456,2.258,-3.174
0.939,0.163,0.295,3.723,-1.587,-3.235
0.919,0.175,0.285,3.235,-4.761,-3.174
0.896,0.178,0.273,3.357,-6.042,-2.930
0.885,0.173,0.268,3.540,-5.005,-3.052
0.896,0.164,0.271,3.601,-2.869,-3.540
0.914,0.156,0.278,3.174,-1.221,-4.944
0.929,0.154,0.281,2.563,-0.793,-6.165
0.939,0.156,0.285,1.587,-1.282,-6.836
0.948,0.158,0.288,0.854,-2.197,-6.409

1.503,-0.963,0.533,41.443,2.563,-9.521
1.600,-1.243,0.506,47.546,14.648,-11.902
1.660,-1.559,0.431,50.171,31.860,-13.123
1.713,-1.862,0.323,47.668,55.420,-10.864
1.752,-2.111,0.210,39.490,84.290,-4.578
1.722,-2.211,0.096,27.649,114.441,6.042
1.704,-2.191,-0.001,15.564,142.212,23.437
1.813,-2.173,-0.047,6.592,160.339,45.410
1.825,-2.058,-0.037,4.761,159.424,61.401
1.697,-1.818,-0.021,8.423,141.602,67.810
1.534,-1.620,0.015,14.954,114.929,72.327
1.331,-1.413,-0.010,19.775,84.473,78.430
0.998,-1.084,-0.011,16.357,59.082,82.031
0.669,-0.765,0.023,3.784,44.067,85.083
0.354,-0.417,0.023,-13.916,36.499,84.961
0.007,0.016,0.023,-36.377,33.936,74.280
-0.331,0.473,0.026,-58.533,34.668,48.462
-0.556,0.849,0.019,-74.219,37.170,5.493
-0.615,1.105,-0.002,-81.604,40.466,-53.528
-0.504,1.292,0.015,-85.693,40.405,-116.760
-0.202,1.410,0.048,-89.966,33.386,-170.410
0.159,1.493,0.032,-94.604,20.325,-208.496
0.499,1.627,-0.012,-100.647,4.517,-227.112
0.798,1.771,-0.054,-104.553,-10.315,-226.929
0.988,1.935,-0.097,-102.112,-23.560,-217.468
1.106,2.062,-0.119,-93.384,-31.494,-203.918
1.197,2.122,-0.149,-79.102,-31.921,-188.110
1.265,2.162,-0.149,-64.453,-24.231,-170.349
