aX,aY,aZ,gX,gY,gZ
0.906,-0.178,0.138,174.988,16.663,87.341
0.925,-0.202,0.151,166.992,18.433,77.759
0.944,-0.216,0.175,158.447,20.508,69.092
0.972,-0.234,0.191,149.231,20.691,65.247
0.982,-0.243,0.193,139.160,19.714,65.552
0.973,-0.242,0.192,128.662,18.677,67.139
0.946,-0.236,0.183,118.286,18.738,67.444
0.909,-0.222,0.171,108.765,21.301,65.247
0.887,-0.217,0.169,101.501,26.184,60.669
0.884,-0.217,0.179,95.947,32.898,55.542
0.919,-0.209,0.207,90.881,40.222,50.903
0.966,-0.187,0.245,86.670,45.471,46.753
0.996,-0.177,0.280,83.374,46.631,43.335

1.162,-0.701,-0.755,-276.306,2.563,1.343
1.126,-0.760,-0.825,-278.687,-11.353,4.333
1.053,-0.840,-0.932,-283.020,-22.034,7.263
0.999,-0.910,-1.050,-291.748,-27.222,9.460
0.952,-0.953,-1.161,-304.626,-26.428,10.132
0.910,-0.940,-1.262,-319.580,-22.644,10.559
0.900,-0.862,-1.320,-333.191,-19.409,11.169
0.872,-0.765,-1.349,-340.942,-18.982,9.827
0.820,-0.690,-1.389,-342.102,-20.996,5.920
0.779,-0.632,-1.442,-338.623,-23.621,0.366
0.749,-0.587,-1.496,-334.656,-24.658,-5.188
0.756,-0.523,-1.526,-331.421,-24.719,-11.108
0.770,-0.427,-1.533,-328.796,-24.902,-15.747
0.806,-0.309,-1.515,-325.073,-25.940,-19.836
0.853,-0.189,-1.470,-319.092,-28.259,-23.743
0.894,-0.117,-1.459,-309.937,-32.532,-27.405
0.896,-0.056,-1.479,-301.514,-37.659,-30.640
0.902,0.036,-1.478,-295.044,-40.588,-33.081
0.926,0.139,-1.459,-288.269,-41.748,-34.912
0.966,0.245,-1.427,-280.090,-42.236,-35.950
0.975,0.361,-1.388,-270.935,-44.434,-36.438
0.964,0.471,-1.351,-260.315,-46.936,-36.926
0.972,0.558,-1.302,-248.474,-47.913,-37.964
0.976,0.635,-1.242,-235.413,-47.302,-40.100
0.979,0.697,-1.165,-221.924,-45.044,-42.664
0.964,0.708,-1.115,-208.923,-42.175,-44.067
1.015,0.743,-1.042,-197.815,-37.781,-45.044
1.126,0.778,-0.938,-187.439,-33.752,-44.250
1.130,0.788,-0.911,-177.185,-35.217,-41.687
1.158,0.810,-0.848,-169.189,-35.706,-37.537
1.158,0.839,-0.822,-160.828,-35.034,-31.311
1.139,0.855,-0.787,-151.367,-31.067,-23.987
1.123,0.873,-0.737,-141.907,-23.682,-18.066
