aX,aY,aZ,gX,gY,gZ
0.200,0.828,-0.050,-35.156,-195.129,-105.347
0.229,0.863,-0.039,-35.278,-183.228,-108.765
0.272,0.915,-0.025,-36.743,-172.180,-113.159
0.308,0.916,-0.031,-39.307,-162.903,-117.798
0.354,0.916,-0.037,-43.396,-155.334,-121.582
0.411,0.925,-0.044,-49.255,-149.780,-124.084
0.427,0.926,-0.062,-55.115,-146.545,-126.221
0.431,0.917,-0.092,-60.486,-143.616,-126.831
0.417,0.932,-0.124,-64.087,-138.306,-126.648
0.379,0.944,-0.146,-65.491,-128.357,-126.587
0.356,0.945,-0.153,-63.904,-112.061,-126.953
0.378,0.957,-0.127,-60.791,-90.149,-127.625
0.443,0.948,-0.085,-57.129,-67.322,-127.991

1.253,1.737,-1.197,7.080,155.823,-46.204
1.658,2.252,-1.599,14.221,206.543,-40.955
2.205,2.805,-2.093,22.217,256.470,-29.053
2.812,3.342,-2.625,32.166,304.932,-6.592
3.520,3.745,-3.057,46.692,352.295,29.419
4.000,3.818,-3.420,71.106,397.705,80.933
4.000,3.754,-3.641,103.333,428.711,148.987
4.000,3.462,-3.743,144.531,429.199,226.868
4.000,2.878,-3.685,204.773,402.222,307.922
4.000,1.988,-3.567,278.259,358.459,380.310
4.000,0.981,-3.377,352.661,317.505,427.002
3.999,-0.004,-3.025,414.062,289.551,453.979
3.496,-0.877,-2.705,457.703,275.269,471.252
3.104,-1.610,-2.307,479.431,277.588,473.511
2.647,-1.848,-1.722,479.675,287.048,453.552
2.291,-1.965,-1.357,476.013,290.833,426.636
2.026,-1.839,-1.004,460.510,296.570,392.456
1.734,-1.650,-0.694,432.861,300.964,350.281
1.612,-1.618,-0.422,399.414,299.316,303.833
1.594,-1.492,-0.127,360.901,289.551,256.714
1.435,-1.412,0.072,321.472,267.090,210.022
1.409,-1.524,0.088,278.625,237.976,173.950
1.441,-1.351,0.102,230.042,207.703,142.944
1.343,-1.166,0.046,187.683,179.260,115.234
1.195,-1.159,-0.128,158.020,155.640,97.351
0.951,-1.082,-0.268,138.367,147.766,84.473
0.725,-0.844,-0.193,128.601,155.762,78.979
0.641,-0.902,-0.226,132.751,161.499,81.665
0.541,-0.850,-0.133,136.475,164.124,75.317
0.379,-0.757,-0.019,134.399,159.241,60.852
0.263,-0.696,0.097,128.174,145.935,40.710
0.187,-0.488,0.226,112.671,127.014,21.362
0.380,-0.206,0.333,91.553,99.060,17.456
0.394,-0.234,0.270,72.632,62.134,22.278
0.318,0.049,0.229,53.711,31.738,17.639
