aX,aY,aZ,gX,gY,gZ
0.610,0.105,-0.616,22.278,25.513,16.724
0.618,0.110,-0.609,18.738,21.545,15.442
0.605,0.104,-0.653,15.137,17.334,10.742
0.598,0.107,-0.679,11.841,15.564,4.272
0.610,0.096,-0.696,8.606,15.564,-1.282
0.630,0.068,-0.729,4.333,15.930,-5.798
0.658,0.080,-0.743,-1.831,17.151,-10.315
0.700,0.106,-0.735,-7.874,17.395,-13.733
0.736,0.113,-0.747,-12.939,15.503,-14.587
0.774,0.130,-0.765,-17.639,10.925,-13.550
0.817,0.130,-0.771,-20.508,4.028,-10.681
0.838,0.130,-0.775,-22.766,-4.028,-6.470
0.852,0.149,-0.772,-24.658,-12.695,-2.441

0.514,1.398,-1.677,-491.699,-8.179,-87.097
0.503,1.884,-1.909,-430.542,16.418,-94.666
0.539,2.254,-2.030,-352.295,36.438,-96.191
0.537,2.495,-2.021,-254.944,48.157,-93.140
0.498,2.370,-1.747,-139.771,48.950,-81.116
0.383,1.646,-1.263,-22.888,42.053,-65.369
0.340,0.658,-0.432,49.255,34.546,-53.650
0.376,-0.137,0.183,41.077,25.269,-40.466
0.475,-0.576,0.453,-17.822,-0.122,-25.391
0.547,-0.610,0.464,-89.905,-34.607,-8.728
0.592,-0.427,0.554,-150.696,-60.913,7.751
0.642,-0.267,0.824,-190.674,-77.454,22.766
0.630,-0.196,1.084,-207.703,-99.609,26.550
0.531,-0.399,1.262,-195.007,-122.864,10.803
0.402,-0.567,1.353,-161.133,-128.052,-19.958
0.294,-0.784,1.488,-108.032,-109.497,-54.810
0.209,-1.375,1.733,-33.752,-70.129,-89.905
0.375,-1.964,1.804,42.236,-6.165,-127.502
0.780,-2.716,1.901,86.243,54.382,-161.621
0.974,-3.785,1.850,107.910,88.013,-180.542
0.991,-4.000,1.549,95.703,112.915,-192.383
1.078,-4.000,1.154,27.466,146.362,-209.961
1.210,-3.773,0.594,-68.848,169.617,-221.252
1.103,-3.030,0.031,-162.720,176.514,-219.360
0.913,-2.083,-0.320,-234.192,179.138,-205.750
0.869,-1.170,-0.486,-266.724,177.429,-179.932
0.967,-0.412,-0.528,-256.897,160.156,-145.447
1.037,0.068,-0.536,-208.984,119.507,-108.704
0.989,0.177,-0.592,-137.268,60.974,-72.998
0.811,0.111,-0.665,-60.791,0.977,-42.114
0.729,-0.235,-0.519,7.568,-42.297,-11.108
0.739,-0.394,-0.422,54.688,-72.021,13.489
0.553,-0.415,-0.164,82.764,-87.708,40.466
0.530,-0.658,-0.064,101.318,-93.811,72.876
0.537,-0.796,0.075,104.858,-90.637,91.858
0.534,-0.844,0.148,98.267,-84.595,99.915
0.544,-0.946,0.097,89.478,-80.444,102.173
0.496,-0.997,0.047,75.806,-74.341,95.947
0.407,-0.872,-0.019,60.059,-66.589,85.876
0.286,-0.893,-0.278,49.255,-53.101,77.454
0.244,-0.757,-0.212,39.917,-26.428,61.279
0.342,-0.707,-0.342,42.480,-10.864,44.250
0.404,-0.738,-0.359,52.307,3.296,22.766
0.416,-0.784,-0.433,61.829,16.052,3.174
0.474,-0.880,-0.328,72.144,31.250,-14.954
0.524,-0.884,-0.294,79.468,35.278,-34.241
0.570,-0.966,-0.269,88.562,37.415,-47.363
0.586,-1.001,-0.266,94.055,40.222,-58.411
0.624,-1.099,-0.279,98.694,42.358,-65.186
0.660,-1.135,-0.272,100.342,43.152,-71.472
0.678,-1.121,-0.295,98.877,41.382,-73.853
0.677,-1.087,-0.252,96.741,43.701,-73.669
0.638,-0.978,-0.200,95.215,43.701,-73.547
0.632,-0.925,-0.217,100.403,39.917,-66.406
0.721,-1.027,-0.261,106.018,36.926,-57.129
0.693,-0.952,-0.228,106.262,36.499,-53.467
0.665,-0.953,-0.237,109.985,34.302,-45.532
0.714,-1.019,-0.308,116.882,26.367,-37.476
0.717,-1.002,-0.338,121.277,17.822,-31.860
0.693,-0.919,-0.324,126.587,9.094,-22.827
0.675,-0.795,-0.376,134.216,-2.563,-10.925
0.673,-0.801,-0.433,147.766,-10.254,4.761
0.762,-0.996,-0.410,159.790,-16.968,15.503
0.682,-0.841,-0.429,161.926,-32.532,16.541
0.631,-0.894,-0.467,171.387,-43.030,28.748
0.627,-0.953,-0.478,178.284,-50.476,35.278
0.634,-0.927,-0.490,179.810,-59.998,38.879
0.596,-0.878,-0.479,183.838,-67.688,46.448
0.575,-0.875,-0.531,187.683,-75.256,54.077
0.578,-0.910,-0.579,190.613,-79.041,59.021
0.581,-0.869,-0.568,189.514,-79.956,57.434
0.564,-0.780,-0.548,188.721,-82.458,54.382
0.550,-0.759,-0.544,193.115,-84.473,54.016
0.518,-0.679,-0.577,199.036,-84.839,54.871
0.497,-0.745,-0.603,205.200,-79.834,57.739
0.506,-0.799,-0.586,204.834,-72.388,52.063
0.503,-0.780,-0.615,200.012,-66.040,43.457
0.486,-0.762,-0.592,196.350,-56.580,39.063
0.514,-0.688,-0.558,188.782,-49.744,33.875
0.564,-0.645,-0.555,181.396,-47.485,32.593
0.595,-0.637,-0.571,173.035,-48.035,31.982
0.592,-0.638,-0.596,163.635,-47.974,30.396
0.586,-0.568,-0.589,153.015,-45.349,27.771
0.609,-0.479,-0.575,143.616,-42.847,26.733
0.621,-0.434,-0.605,137.207,-41.748,27.405
0.622,-0.367,-0.611,131.958,-39.185,28.259
0.622,-0.269,-0.585,127.197,-33.691,30.762
0.620,-0.222,-0.558,124.084,-28.931,35.400
0.615,-0.269,-0.591,119.934,-26.672,39.368
0.605,-0.252,-0.612,112.366,-23.254,40.283
0.611,-0.212,-0.591,104.614,-18.616,41.382
0.615,-0.175,-0.595,97.046,-16.541,41.504
0.619,-0.137,-0.599,89.661,-15.137,40.039
0.615,-0.099,-0.601,82.764,-14.221,37.476
0.605,-0.075,-0.587,75.806,-14.587,33.875
0.584,-0.050,-0.594,68.237,-14.893,30.334
0.566,-0.003,-0.608,60.303,-14.709,27.405
0.559,0.038,-0.611,53.223,-13.550,25.269
0.548,0.068,-0.609,46.448,-11.414,23.682
0.548,0.084,-0.577,40.588,-9.155,21.973
0.538,0.090,-0.564,33.081,-6.348,19.775
0.539,0.095,-0.585,24.536,-3.052,16.113
0.552,0.098,-0.616,15.747,1.038,11.536
0.572,0.126,-0.624,7.202,6.592,7.812
0.594,0.164,-0.612,0.183,11.902,5.005
0.610,0.171,-0.602,-5.676,15.198,2.930
0.615,0.172,-0.620,-12.207,16.846,0.854
0.624,0.191,-0.645,-19.836,17.883,-0.793
0.632,0.219,-0.682,-28.748,19.592,-2.075
0.648,0.239,-0.723,-37.476,21.362,-2.502
0.670,0.255,-0.748,-45.105,23.132,-1.709
0.688,0.283,-0.772,-50.659,24.475,-0.549
0.706,0.303,-0.789,-53.345,25.085,1.099
0.720,0.320,-0.781,-54.016,24.475,3.723
0.722,0.327,-0.766,-54.016,22.461,5.371
0.715,0.322,-0.776,-54.565,20.203,5.737
0.709,0.330,-0.788,-56.152,18.616,4.822
0.709,0.335,-0.799,-56.274,17.212,4.272
0.711,0.324,-0.825,-54.932,15.991,3.845

1.100,0.439,-0.995,-320.984,-107.483,-118.958
0.962,0.297,-1.101,-339.844,-123.108,-125.916
0.881,0.102,-1.252,-356.323,-116.882,-132.080
0.834,0.178,-1.438,-370.361,-90.637,-139.221
0.750,0.600,-1.579,-378.662,-43.457,-138.184
0.674,1.083,-1.670,-375.122,19.775,-124.329
0.687,1.408,-1.722,-352.539,86.426,-99.854
0.814,1.606,-1.656,-312.012,140.625,-68.481
1.019,1.710,-1.496,-258.362,171.448,-35.828
1.177,1.642,-1.304,-196.106,176.147,-6.714
1.175,1.319,-1.003,-133.545,157.654,16.296
1.101,0.796,-0.522,-87.280,122.437,30.579
0.946,0.186,-0.005,-73.914,78.369,41.443
0.742,-0.374,0.365,-99.121,34.119,51.025
0.587,-0.753,0.497,-151.794,-1.038,57.312
0.498,-0.911,0.471,-208.191,-21.667,58.716
0.494,-0.854,0.479,-247.803,-26.917,53.711
0.577,-0.687,0.585,-264.771,-21.057,44.373
0.715,-0.487,0.870,-257.080,-14.404,34.851
0.802,-0.580,1.129,-230.286,-18.066,31.006
0.614,-0.773,1.394,-197.998,-29.541,24.841
0.421,-1.064,1.622,-163.879,-36.621,16.785
0.428,-1.424,1.989,-124.695,-35.156,5.371
0.512,-2.040,2.488,-86.304,-32.288,-6.653
0.665,-2.993,2.984,-66.040,-34.119,-21.484
0.613,-3.912,2.865,-80.872,-54.077,-47.058
0.293,-4.000,2.202,-126.160,-59.021,-86.731
0.049,-3.677,1.373,-190.186,-25.879,-133.850
0.065,-2.768,0.605,-242.981,32.715,-176.514
0.236,-1.882,0.077,-261.047,87.646,-205.444
0.478,-1.106,-0.287,-246.155,115.234,-214.050
0.696,-0.470,-0.538,-204.651,105.286,-203.064
0.863,-0.048,-0.662,-140.747,67.322,-181.213
0.959,0.109,-0.659,-63.538,23.010,-157.715
1.001,-0.026,-0.572,15.808,-6.409,-133.362
0.970,-0.285,-0.393,80.383,-18.982,-106.201
0.893,-0.491,-0.166,120.544,-21.423,-73.914
0.821,-0.659,-0.021,140.747,-22.827,-35.767
0.770,-0.810,0.062,147.400,-27.283,4.395
0.730,-0.916,0.166,144.409,-33.203,42.664
0.726,-0.968,0.270,137.451,-40.100,75.623
0.674,-0.965,0.287,131.104,-49.683,101.929
0.593,-1.045,0.281,124.695,-56.580,120.300
0.441,-0.953,0.214,115.662,-63.354,125.977
0.318,-0.903,0.148,111.938,-59.998,130.066
0.287,-0.912,0.112,109.680,-49.194,130.066
0.286,-0.926,0.116,106.140,-36.560,122.192
0.313,-0.962,0.105,101.746,-26.550,108.704
0.317,-0.924,0.016,96.863,-20.020,90.393
0.340,-0.955,-0.002,93.994,-10.559,70.313
0.352,-0.916,0.007,91.980,-1.770,45.898
0.390,-0.926,-0.013,92.651,3.174,25.452
0.382,-0.984,-0.029,92.834,10.254,7.385
0.376,-0.999,-0.042,88.989,18.433,-7.568
0.405,-0.992,-0.063,82.947,28.381,-18.738
0.472,-0.965,-0.079,77.698,40.344,-28.198
0.521,-0.888,-0.084,73.364,50.415,-36.865
0.592,-0.873,-0.109,73.242,56.213,-42.969
0.622,-0.857,-0.129,74.768,59.631,-46.997
0.661,-0.853,-0.148,77.759,63.110,-47.546
0.648,-0.777,-0.158,82.214,63.599,-45.410
0.688,-0.869,-0.267,89.172,60.974,-39.063
0.667,-0.914,-0.266,92.957,60.181,-33.752
0.669,-0.899,-0.242,95.642,50.598,-28.931
0.661,-0.833,-0.305,101.929,32.410,-21.362
0.670,-0.915,-0.401,113.892,17.212,-7.568
0.652,-0.976,-0.467,122.009,6.836,3.479
0.633,-0.993,-0.446,126.526,0.854,13.367
0.627,-0.904,-0.369,129.883,-6.775,21.790
0.628,-0.846,-0.333,136.108,-18.799,31.677
0.632,-0.850,-0.308,144.470,-29.419,41.748
0.645,-0.851,-0.280,148.865,-38.818,48.462
0.649,-0.861,-0.283,150.085,-47.974,51.819
0.626,-0.888,-0.290,150.696,-55.115,53.467
0.604,-0.921,-0.281,150.208,-58.289,55.664
0.597,-0.957,-0.278,147.522,-58.472,57.861
0.610,-0.953,-0.268,141.602,-57.983,58.472
0.609,-0.928,-0.257,131.958,-56.396,58.105
0.589,-0.898,-0.251,119.934,-54.321,57.800
0.568,-0.824,-0.260,105.713,-52.124,55.725
0.565,-0.751,-0.289,92.285,-49.988,52.246
0.572,-0.745,-0.343,83.374,-46.997,48.767
0.577,-0.734,-0.398,78.186,-41.321,44.189
0.572,-0.683,-0.444,76.477,-34.485,39.917
0.578,-0.649,-0.481,79.834,-26.550,36.011
0.594,-0.584,-0.498,86.548,-17.395,32.104
0.605,-0.521,-0.497,95.337,-7.935,29.175
0.618,-0.485,-0.480,105.347,0.854,28.442
0.629,-0.453,-0.464,114.136,6.836,29.480
0.645,-0.431,-0.449,120.239,9.338,31.738
0.650,-0.416,-0.445,124.939,8.606,35.583
0.635,-0.441,-0.458,129.150,5.493,40.588
0.625,-0.481,-0.490,133.301,2.075,45.105
0.630,-0.506,-0.510,138.245,-0.916,48.645
0.635,-0.480,-0.521,143.311,-4.517,50.415
0.639,-0.413,-0.536,148.437,-8.911,51.697
0.637,-0.341,-0.545,154.541,-13.855,54.138
0.621,-0.258,-0.540,161.316,-19.043,57.739
0.584,-0.181,-0.536,168.884,-24.475,62.927
0.556,-0.145,-0.523,177.063,-28.809,69.946
0.535,-0.162,-0.530,183.655,-32.104,78.613
0.527,-0.193,-0.518,188.110,-33.447,87.097
0.559,-0.224,-0.504,189.514,-33.264,93.628
0.576,-0.204,-0.499,188.843,-35.339,97.595
0.559,-0.199,-0.482,187.378,-37.964,101.074
0.582,-0.239,-0.479,182.617,-40.405,102.661
0.595,-0.290,-0.500,172.241,-43.030,99.182
0.581,-0.298,-0.540,156.433,-43.335,89.172
0.547,-0.265,-0.587,137.512,-39.246,73.242
0.498,-0.206,-0.646,117.798,-30.457,53.345
0.481,-0.104,-0.692,99.182,-15.625,33.081
0.484,0.010,-0.693,84.900,2.747,16.479
0.506,0.094,-0.667,74.829,22.034,4.456
0.538,0.138,-0.625,66.345,38.391,-3.418
0.574,0.161,-0.601,57.861,50.293,-8.301
0.619,0.176,-0.606,49.072,58.167,-11.353
0.656,0.160,-0.610,39.368,62.012,-12.878
0.671,0.162,-0.645,26.917,63.599,-14.587
0.685,0.187,-0.663,13.367,64.026,-17.334

0.659,0.963,-1.054,-70.740,-52.795,-11.414
0.671,0.971,-1.070,-94.971,-46.021,-9.521
0.675,0.930,-1.037,-129.700,-40.222,-10.010
0.693,0.871,-1.035,-174.377,-37.109,-13.428
0.737,0.792,-1.102,-222.656,-38.635,-16.907
0.788,0.701,-1.172,-266.663,-41.260,-18.250
0.831,0.588,-1.120,-303.345,-41.016,-17.944
0.826,0.443,-1.002,-335.693,-37.109,-15.503
0.832,0.337,-0.900,-363.098,-27.832,-12.634
0.812,0.372,-0.845,-385.071,-17.273,-11.047
0.739,0.452,-0.728,-399.170,-4.395,-7.568
0.652,0.489,-0.498,-405.884,15.747,-3.357
0.596,0.520,-0.387,-406.921,34.607,2.319
0.585,0.541,-0.344,-406.067,44.495,7.507
0.619,0.516,-0.334,-407.043,46.631,8.484
0.694,0.546,-0.482,-401.489,36.316,6.897
0.785,0.665,-0.749,-378.296,7.568,0.671
0.720,0.796,-0.917,-335.510,-21.912,-10.132
0.483,0.798,-0.861,-278.015,-32.043,-25.696
0.458,0.654,-0.468,-219.543,-20.447,-39.795
0.550,0.365,0.055,-173.340,-2.808,-44.800
0.670,-0.021,0.461,-142.517,7.751,-41.260
0.740,-0.339,0.850,-128.052,2.380,-35.278
0.748,-0.548,1.149,-126.648,-16.968,-27.893
0.737,-0.774,1.408,-127.258,-40.100,-19.287
0.690,-1.144,1.635,-124.268,-60.913,-16.296
0.627,-1.718,1.750,-113.464,-79.224,-27.283
0.550,-2.274,1.682,-94.421,-85.449,-55.969
0.468,-2.624,1.496,-74.707,-68.542,-94.604
0.462,-2.680,1.340,-66.040,-26.367,-128.906
0.613,-2.521,1.176,-65.247,29.358,-150.696
0.844,-2.330,0.937,-66.406,83.435,-161.255
1.010,-2.073,0.730,-70.129,121.155,-168.213
1.091,-1.795,0.531,-72.754,136.353,-169.922
1.055,-1.518,0.325,-71.289,131.531,-162.231
0.922,-1.225,0.113,-65.063,111.267,-148.254
0.812,-1.012,-0.018,-52.551,85.999,-125.366
0.788,-0.849,-0.084,-35.889,60.852,-93.689
0.799,-0.738,-0.126,-17.456,33.936,-57.251
0.791,-0.698,-0.151,1.465,6.897,-20.081
0.747,-0.645,-0.148,20.081,-17.395,15.686
0.691,-0.567,-0.147,36.743,-40.466,49.133
