aX,aY,aZ,gX,gY,gZ
0.497,-2.151,0.377,20.325,-61.829,14.954
0.624,-1.995,0.388,6.714,-46.143,-11.719
0.690,-1.790,0.406,-0.427,-33.264,-40.771
0.697,-1.654,0.422,-0.061,-24.292,-64.697
0.702,-1.583,0.432,5.615,-18.433,-79.468
0.702,-1.551,0.452,13.855,-13.123,-86.792
0.683,-1.519,0.471,21.790,-8.423,-89.722
0.677,-1.475,0.493,27.405,-4.211,-90.393
0.682,-1.403,0.489,30.151,-0.854,-89.905
0.675,-1.317,0.468,30.029,2.869,-87.585
0.670,-1.239,0.448,27.405,6.470,-83.618
0.657,-1.170,0.408,23.499,8.118,-78.064
0.633,-1.101,0.369,17.517,8.789,-71.594
0.618,-1.022,0.351,10.193,8.728,-63.965
0.596,-0.919,0.316,2.502,6.592,-56.030
0.566,-0.820,0.286,-4.211,4.883,-45.715
0.534,-0.756,0.269,-9.277,3.418,-33.936
0.504,-0.709,0.250,-12.939,2.075,-21.851
0.482,-0.677,0.244,-15.137,0.916,-9.766
0.461,-0.641,0.240,-16.602,-0.854,1.404
0.439,-0.605,0.233,-16.479,-3.723,13.000
0.419,-0.583,0.228,-15.076,-6.592,24.780
0.396,-0.578,0.221,-12.512,-9.460,35.461
0.370,-0.615,0.221,-9.094,-12.634,44.617
0.336,-0.661,0.211,-6.104,-16.418,51.575
0.303,-0.726,0.204,-4.211,-19.348,56.641
0.266,-0.809,0.188,-3.235,-21.423,58.655
0.221,-0.838,0.226,-3.723,-22.339,60.425
0.186,-0.952,0.213,-3.601,-24.841,60.852
0.169,-0.966,0.208,-6.042,-24.841,55.725
0.149,-0.996,0.199,-6.836,-25.330,53.406
0.127,-0.992,0.194,-7.568,-23.376,48.096
0.119,-1.045,0.211,-6.897,-22.278,43.335
0.119,-1.062,0.199,-6.653,-22.034,34.363
0.136,-1.048,0.174,-5.066,-20.752,24.414
0.173,-1.041,0.203,-2.502,-17.395,14.832
0.204,-1.026,0.209,0.549,-16.663,3.845
0.226,-1.019,0.208,4.150,-16.846,-6.226
0.254,-1.001,0.208,7.812,-17.334,-15.198
0.294,-0.972,0.210,11.353,-18.433,-21.362
0.337,-0.954,0.227,15.076,-20.020,-24.292
0.369,-0.935,0.230,18.250,-23.010,-25.574
0.380,-0.919,0.230,20.813,-26.489,-25.208
0.381,-0.889,0.236,22.278,-29.419,-23.865
0.375,-0.855,0.222,22.644,-31.982,-20.630
0.365,-0.842,0.222,22.461,-32.532,-15.442
0.347,-0.853,0.216,21.667,-32.288,-9.949
0.331,-0.862,0.222,20.264,-31.372,-5.371
0.321,-0.871,0.232,18.311,-29.724,-1.526
0.313,-0.874,0.232,16.846,-28.015,2.380
0.301,-0.888,0.236,15.320,-25.269,6.348
0.298,-0.908,0.240,13.855,-22.522,9.338
0.300,-0.914,0.236,12.451,-20.081,11.658
0.293,-0.921,0.232,10.864,-17.761,14.038
0.291,-0.925,0.226,9.399,-15.259,16.235
0.287,-0.928,0.218,8.301,-13.306,18.494
0.272,-0.938,0.212,6.653,-10.925,20.081
0.256,-0.946,0.206,5.188,-8.728,20.325

0.504,-2.167,0.388,10.986,8.118,19.897
0.567,-2.362,0.410,13.306,3.174,17.761
0.615,-2.571,0.432,11.230,-1.465,13.367
0.653,-2.753,0.421,3.357,-5.493,5.676
0.686,-2.836,0.379,-11.353,-7.263,-3.235
0.700,-2.819,0.334,-30.457,-5.859,-13.672
0.701,-2.751,0.288,-51.270,-0.305,-24.048
0.710,-2.641,0.238,-69.824,9.155,-32.654
0.725,-2.493,0.206,-84.045,22.095,-38.696
0.734,-2.296,0.198,-93.933,36.987,-42.297
0.731,-2.039,0.216,-98.999,52.429,-43.701
0.729,-1.758,0.251,-97.351,66.772,-42.847
0.723,-1.495,0.290,-90.942,78.796,-40.222
0.706,-1.257,0.303,-81.909,89.050,-36.865
0.690,-1.075,0.303,-71.594,97.900,-33.081
0.673,-0.940,0.298,-62.012,105.225,-28.809
0.647,-0.844,0.282,-53.955,110.901,-24.902
0.592,-0.739,0.258,-49.744,114.075,-20.691
0.525,-0.604,0.227,-50.964,116.211,-13.123
0.480,-0.484,0.197,-55.115,118.347,-3.235
0.438,-0.384,0.151,-62.317,120.544,6.531
0.378,-0.311,0.121,-70.618,123.047,14.954
0.297,-0.217,0.076,-78.674,124.634,19.470
0.237,-0.091,0.046,-84.167,125.977,20.752
0.217,0.064,0.034,-86.731,126.648,20.935
0.221,0.214,0.034,-83.130,124.817,22.095
0.205,0.346,-0.015,-71.716,119.141,24.475
0.214,0.372,0.092,-55.786,111.572,29.602
0.181,0.422,0.084,-37.781,93.018,31.555
0.185,0.419,0.112,-16.296,73.242,34.729
0.199,0.403,0.146,4.028,50.781,37.842
0.195,0.341,0.146,22.766,25.757,39.185
0.181,0.255,0.132,36.987,1.038,39.001
0.163,0.193,0.094,46.143,-21.973,36.621
0.150,0.144,0.071,50.598,-40.161,33.630
0.138,0.110,0.043,51.331,-53.833,29.907
0.132,0.067,0.013,49.561,-63.660,26.123
0.142,0.035,-0.006,45.532,-69.702,21.912
0.149,0.031,-0.031,39.490,-73.181,18.494
0.151,0.035,-0.055,33.203,-74.036,17.395
0.151,0.032,-0.073,27.649,-72.144,19.043
0.157,0.020,-0.078,23.071,-68.237,23.010
0.162,0.010,-0.082,19.409,-63.721,28.198
0.164,-0.008,-0.081,17.212,-58.838,34.302
0.166,-0.033,-0.068,16.357,-53.833,41.138
0.169,-0.050,-0.059,15.930,-49.622,47.852
0.174,-0.091,-0.043,17.761,-46.021,53.833
0.185,-0.147,-0.022,21.179,-43.518,58.228
0.208,-0.205,0.002,25.024,-42.542,60.425
0.233,-0.279,0.017,28.748,-42.969,60.059
0.270,-0.366,0.042,31.921,-44.556,57.983
0.266,-0.483,0.021,35.095,-46.448,54.443
0.296,-0.601,0.032,39.246,-46.509,49.927
0.341,-0.737,0.115,44.067,-46.021,47.729
0.382,-0.883,0.102,48.584,-48.706,50.110
0.434,-1.047,0.156,51.819,-51.514,56.335
0.488,-1.177,0.225,51.392,-54.932,63.538
0.473,-1.263,0.246,48.584,-60.669,72.144
0.465,-1.419,0.332,46.509,-64.636,82.825
0.500,-1.624,0.354,44.434,-72.021,88.135
0.504,-1.910,0.348,44.434,-78.613,88.074
0.491,-2.199,0.414,43.823,-81.116,82.947
0.541,-2.348,0.481,38.269,-83.923,67.200
0.649,-2.334,0.485,27.893,-87.830,40.833
0.718,-2.211,0.430,14.893,-90.088,7.874
