aX,aY,aZ,gX,gY,gZ
-0.058,-0.755,-0.401,-41.687,140.808,-95.886
0.181,-0.641,-0.356,-40.405,132.141,-110.352
0.453,-0.535,-0.387,-37.964,120.728,-103.76
0.577,-0.487,-0.453,-33.813,106.628,-87.83
0.483,-0.439,-0.406,-28.381,98.938,-69.58
0.481,-0.512,-0.312,-19.287,99.06,-47.241
0.569,-0.574,-0.258,-13.55,100.464,-28.137
0.51,-0.648,-0.245,-14.343,101.196,-11.169
0.449,-0.759,-0.28,-20.447,99.854,0.427
0.382,-0.727,-0.343,-29.175,94.177,3.052
0.443,-0.773,-0.374,-34.546,86.121,2.319
0.455,-0.667,-0.346,-39.368,71.045,-5.371
0.411,-0.549,-0.381,-38.696,46.997,-12.695
0.412,-0.605,-0.453,-31.006,27.954,-17.822
0.361,-0.637,-0.5,-22.095,18.311,-24.658
0.314,-0.65,-0.505,-12.634,16.663,-28.503
0.356,-0.714,-0.517,-2.991,18.616,-27.832
0.372,-0.766,-0.557,4.7,20.935,-25.574
0.408,-0.906,-0.552,7.812,24.475,-23.621
0.381,-0.816,-0.501,1.648,24.78,-26.062
0.37,-0.758,-0.512,-2.808,20.874,-22.705
0.359,-0.771,-0.54,-4.578,18.982,-17.09
0.356,-0.791,-0.559,-8.057,20.386,-14.771
0.366,-0.706,-0.572,-13.794,20.996,-15.503
0.39,-0.689,-0.626,-16.541,19.958,-13.916
0.382,-0.721,-0.714,-17.456,18.127,-12.573
0.35,-0.696,-0.749,-18.127,18.555,-13.855
0.346,-0.645,-0.728,-16.479,20.02,-15.503
0.365,-0.61,-0.739,-11.719,18.066,-15.686
0.4,-0.641,-0.764,-4.944,15.076,-15.93
0.416,-0.649,-0.757,1.404,14.099,-18.677
0.387,-0.645,-0.722,5.798,13.489,-21.057
0.357,-0.662,-0.682,9.338,12.329,-20.813
0.392,-0.709,-0.65,10.254,11.353,-18.311
0.396,-0.72,-0.628,6.47,9.277,-15.198
0.385,-0.713,-0.609,0.732,6.897,-10.986
0.387,-0.723,-0.629,-4.822,4.089,-5.981
0.376,-0.734,-0.666,-10.193,1.526,-3.052
0.338,-0.734,-0.694,-14.038,0.854,-1.526
0.356,-0.766,-0.729,-15.442,1.282,-0.305
0.371,-0.747,-0.75,-14.832,0.793,-1.099
