aX,aY,aZ,gX,gY,gZ
0.343,1.06,0.072,-40.039,-63.721,-23.437
0.328,1.08,0.079,-40.955,-70.19,-22.705
0.321,1.067,0.048,-40.955,-75.745,-22.4
0.285,1.054,0.019,-41.443,-78.43,-24.292
0.248,1.048,-0.003,-42.114,-77.332,-27.832
0.224,1.044,-0.017,-42.664,-71.472,-33.142
0.236,1.015,-0.027,-42.969,-61.584,-37.415
0.281,0.998,-0.027,-44.067,-51.819,-40.588
0.342,1.016,0.001,-46.143,-44.128,-42.358
0.408,1.026,0.021,-47.241,-41.626,-41.504
0.444,1.029,0.033,-47.546,-45.105,-39.368
0.462,1.022,0.048,-47.668,-52.185,-37.048
0.468,1.007,0.058,-46.57,-61.89,-35.034
0.454,0.983,0.052,-44.434,-73.303,-34.119
0.436,0.962,0.04,-43.213,-84.595,-34.058
0.363,0.964,0.016,-42.725,-93.506,-34.607
2.057,0.611,-0.69,1.709,160.645,-11.108
2.535,0.937,-0.973,10.315,197.083,-2.441
3.111,1.344,-1.41,20.081,234.131,9.521
3.654,1.851,-1.982,31.494,282.959,24.841
4.0,2.368,-2.597,45.044,353.394,53.65
4.0,2.913,-3.118,61.707,434.692,106.567
4.0,3.378,-3.525,87.952,500.793,176.575
4.0,3.547,-3.695,127.38,540.344,248.474
4.0,3.285,-3.666,181.763,548.34,313.232
4.0,2.623,-3.643,246.399,519.47,355.408
4.0,2.018,-3.419,315.308,473.877,388.977
4.0,0.789,-3.041,396.484,428.101,433.228
4.0,-0.466,-2.616,465.454,390.564,459.717
3.864,-1.36,-2.024,522.339,354.065,472.595
3.413,-1.948,-1.494,564.575,318.481,470.215
2.797,-2.362,-1.068,598.633,282.654,454.529
2.034,-2.803,-0.737,612.305,246.582,430.603
1.36,-2.842,-0.354,591.37,230.225,396.118
0.968,-2.694,-0.054,547.241,222.29,348.633
0.815,-2.36,0.235,485.352,213.318,290.833
0.78,-1.945,0.412,416.016,189.514,234.253
0.659,-1.408,0.394,351.013,149.841,184.387
0.53,-0.891,0.331,299.438,109.802,146.484
0.516,-0.778,0.149,266.541,78.064,119.69
0.415,-0.748,0.003,239.38,59.021,97.229
0.303,-0.76,-0.086,210.876,54.749,80.75
0.157,-0.786,-0.203,184.509,60.669,68.42
0.051,-0.717,-0.215,159.485,79.712,54.565
0.075,-0.679,-0.201,140.686,105.713,42.053
0.106,-0.625,-0.187,125.488,127.747,30.701
0.184,-0.562,-0.129,110.352,139.709,21.057
0.358,-0.512,-0.069,97.107,135.925,13.611
0.418,-0.419,-0.074,82.031,112.061,5.371
0.365,-0.252,-0.098,66.406,76.416,-4.211
0.273,-0.103,-0.164,56.335,40.833,-14.343
0.184,0.015,-0.214,51.392,16.113,-25.208
0.083,0.097,-0.295,47.791,5.92,-32.959
0.01,0.157,-0.365,41.382,10.01,-35.828
-0.048,0.23,-0.411,34.485,25.879,-34.119
-0.019,0.32,-0.394,30.457,50.537,-28.992
0.054,0.391,-0.289,31.25,74.28,-24.719
0.164,0.419,-0.263,36.743,85.205,-20.874
0.301,0.251,-0.039,41.931,86.914,-19.653
0.525,0.642,0.137,46.631,65.43,-30.396
0.447,0.265,0.091,53.894,28.87,-24.292
0.309,0.484,0.178,46.143,0.854,-28.137
0.242,0.406,0.126,51.086,-21.24,-24.353
0.249,0.45,0.148,52.307,-27.771,-26.367
0.429,0.472,0.392,52.002,-28.564,-25.818
0.463,0.46,0.164,53.101,-44.495,-20.996
0.221,0.52,0.298,43.64,-48.34,-12.817
0.09,0.591,0.274,34.912,-40.1,-8.545
-0.036,0.488,0.171,31.616,-21.851,-3.357
-0.072,0.725,0.287,19.897,14.343,-5.493
0.014,0.602,0.294,14.404,48.645,-2.197
0.16,0.7,0.331,11.597,65.613,4.028
0.293,0.645,0.365,9.277,70.129,14.343
0.324,0.708,0.429,9.521,42.664,13.367
0.327,0.762,0.468,11.719,19.592,9.888
0.297,0.729,0.424,13.489,-5.859,9.766
0.221,0.71,0.37,13.55,-26.855,10.01
0.06,0.769,0.364,11.292,-37.415,7.141
0.017,0.736,0.311,8.728,-34.729,8.789
-0.023,0.735,0.3,5.798,-23.987,7.629
-0.023,0.739,0.286,1.831,-9.277,5.493
0.039,0.762,0.32,-1.77,5.31,4.395
0.118,0.776,0.341,-3.845,16.052,3.784
0.163,0.788,0.368,-4.639,20.081,3.235
0.21,0.796,0.378,-4.517,18.982,2.441
0.224,0.793,0.377,-3.723,13.977,-0.061
0.253,0.835,0.419,-2.808,7.141,-2.686
0.263,0.817,0.4,-1.282,-1.404,-3.723
0.277,0.812,0.433,0.061,-9.155,-5.127
0.295,0.797,0.441,0.854,-18.372,-6.775
0.283,0.805,0.441,0.305,-29.724,-7.69
0.228,0.778,0.406,-1.343,-40.527,-7.202
0.168,0.808,0.394,-2.991,-47.18,-7.446
0.1,0.826,0.363,-4.456,-48.462,-5.92
0.072,0.837,0.353,-5.249,-44.434,-2.014
0.027,0.836,0.333,-5.615,-36.194,2.136
0.002,0.854,0.335,-6.47,-24.475,3.906
0.007,0.867,0.342,-7.629,-12.085,4.578
0.04,0.861,0.357,-8.667,-2.319,4.7
0.104,0.853,0.395,-9.216,3.479,3.357
0.164,0.824,0.408,-9.399,2.441,2.441
0.143,0.829,0.385,-11.597,-3.601,0.61
0.123,0.857,0.388,-14.587,-10.376,-2.38
0.147,0.863,0.366,-15.564,-18.372,-5.127
0.101,0.88,0.348,-16.541,-26.733,-8.484
0.082,0.906,0.318,-16.968,-32.41,-9.399
0.046,0.904,0.286,-15.869,-34.241,-8.301
-0.008,0.886,0.252,-13.977,-30.945,-8.362
-0.018,0.897,0.262,-12.756,-22.034,-10.315
0.043,0.89,0.298,-10.62,-11.902,-11.78
0.12,0.857,0.319,-8.911,-7.141,-11.475
0.145,0.877,0.347,-9.827,-8.118,-10.925
0.167,0.883,0.356,-11.353,-12.817,-9.766
0.167,0.887,0.349,-12.939,-19.043,-8.911
0.151,0.903,0.353,-14.893,-24.78,-9.399
0.151,0.891,0.345,-15.747,-29.663,-10.437
0.156,0.879,0.339,-16.724,-33.875,-11.78
0.142,0.872,0.329,-17.578,-38.33,-13.367
0.103,0.847,0.303,-18.066,-41.809,-14.221
0.056,0.826,0.283,-19.348,-41.626,-14.832
0.037,0.85,0.29,-21.362,-36.987,-15.442
0.046,0.844,0.286,-21.973,-31.372,-14.404
0.062,0.821,0.277,-23.254,-27.344,-11.78
0.08,0.823,0.276,-24.475,-25.269,-10.681
0.094,0.813,0.274,-24.414,-25.574,-10.681
0.102,0.79,0.265,-24.048,-28.137,-12.207
0.09,0.775,0.253,-24.17,-31.799,-14.954
0.072,0.773,0.247,-24.414,-35.4,-18.982
0.078,0.768,0.25,-24.902,-38.086,-23.376
0.105,0.742,0.257,-24.658,-41.382,-27.649
0.141,0.751,0.279,-25.33,-46.448,-31.311
0.174,0.774,0.297,-26.672,-54.626,-33.264
0.149,0.767,0.289,-28.137,-65.857,-33.63
0.127,0.761,0.279,-31.006,-73.914,-32.288
0.101,0.752,0.271,-36.377,-78.064,-29.663
2.309,0.683,-0.512,19.836,96.924,-11.536
2.716,0.996,-0.808,20.508,144.348,-1.038
3.228,1.331,-1.081,25.94,201.782,19.653
3.68,1.594,-1.387,37.964,254.211,51.636
4.0,1.87,-1.696,55.237,298.096,91.37
4.0,2.088,-1.982,76.782,336.182,137.085
4.0,2.182,-2.3,102.051,361.45,186.34
4.0,2.313,-2.506,128.967,370.3,232.361
4.0,2.324,-2.617,159.302,365.784,284.485
4.0,2.047,-2.709,197.815,358.948,345.093
4.0,1.659,-2.569,238.22,357.849,398.254
4.0,0.778,-2.943,289.551,361.267,453.308
3.958,0.374,-2.568,336.487,384.277,492.187
3.37,-0.349,-2.256,376.831,408.997,499.573
3.603,-0.779,-2.045,427.551,408.569,498.718
2.987,-1.396,-1.564,480.53,388.55,489.563
