aX,aY,aZ,gX,gY,gZ
-0.046,-0.105,-0.017,-12.573,-36.377,30.701
-0.006,-0.114,-0.03,-4.883,-41.199,20.081
-0.016,-0.057,-0.043,2.747,-44.739,6.836
0.004,0.002,-0.037,11.353,-46.692,-4.211
0.033,0.03,-0.068,21.851,-48.95,-14.221
0.052,0.059,-0.072,33.447,-49.316,-24.536
0.08,0.071,-0.063,45.776,-48.706,-35.034
0.1,0.075,-0.06,59.326,-47.546,-44.434
0.102,0.069,-0.053,72.937,-46.143,-50.537
0.093,0.051,-0.034,85.388,-43.884,-52.307
0.097,0.007,-0.01,96.313,-41.748,-49.988
0.104,-0.03,0.0,104.797,-39.795,-44.739
0.104,-0.06,0.024,110.535,-37.476,-37.598
0.094,-0.102,0.055,113.464,-35.706,-29.114
0.083,-0.14,0.078,113.159,-33.875,-20.569
0.073,-0.16,0.095,109.375,-32.227,-12.878
0.055,-0.169,0.113,103.271,-29.663,-6.287
0.032,-0.169,0.127,94.788,-26.367,-0.916
0.018,-0.182,0.134,85.266,-22.705,4.395
0.009,-0.221,0.139,75.806,-19.104,8.667
-0.005,-0.276,0.151,66.895,-15.32,11.047
-0.014,-0.335,0.167,59.814,-11.23,11.536
-0.009,-0.383,0.182,53.772,-7.874,10.254
0.005,-0.432,0.2,48.584,-5.554,7.69
0.021,-0.487,0.221,44.739,-5.188,4.272
0.041,-0.544,0.245,42.725,-6.226,0.854
0.071,-0.581,0.278,42.419,-9.277,-2.319
0.124,-0.574,0.319,43.64,-14.526,-4.456
0.197,-0.567,0.373,47.363,-22.888,-5.31
0.285,-0.632,0.44,53.284,-35.217,-2.808
0.388,-0.825,0.509,62.622,-52.307,5.127
0.497,-1.068,0.579,69.214,-73.303,20.874
0.589,-1.315,0.645,66.711,-97.168,42.969
0.621,-1.628,0.647,57.068,-127.686,67.2
0.566,-1.929,0.557,41.26,-161.56,87.83
0.47,-2.096,0.436,18.311,-187.744,101.807
0.323,-2.123,0.317,-7.751,-199.158,106.14
0.146,-2.113,0.178,-32.837,-192.932,97.412
-0.026,-2.307,-0.015,-56.091,-168.213,78.857
-0.165,-2.606,-0.274,-81.604,-126.526,54.81
-0.216,-2.563,-0.448,-110.962,-70.251,28.87
-0.149,-2.266,-0.398,-133.667,-5.371,8.972
-0.051,-2.122,-0.272,-133.301,54.138,-0.549
0.166,-2.066,-0.103,-115.417,100.098,-4.639
0.473,-1.885,0.102,-95.52,129.15,-9.46
0.658,-1.563,0.3,-78.796,141.296,-15.381
0.704,-1.293,0.448,-62.012,140.198,-21.057
0.676,-1.147,0.467,-44.25,128.723,-25.085
0.645,-1.118,0.42,-28.137,113.647,-26.123
0.636,-1.115,0.382,-18.494,98.206,-26.367
0.621,-1.102,0.345,-14.343,82.947,-27.466
0.597,-1.076,0.289,-13.489,66.895,-30.396
0.571,-1.022,0.245,-14.648,53.04,-34.424
0.538,-0.978,0.245,-16.479,41.321,-37.842
0.509,-0.953,0.263,-17.639,29.602,-41.199
0.48,-0.915,0.273,-19.104,17.212,-45.471
0.444,-0.876,0.292,-19.104,4.883,-49.988
0.406,-0.858,0.297,-15.564,-6.775,-53.162
0.353,-0.838,0.29,-9.155,-17.334,-54.138
0.307,-0.814,0.286,0.0,-26.062,-52.429
0.265,-0.79,0.266,11.597,-32.837,-49.194
0.215,-0.75,0.255,24.292,-36.316,-45.044
0.167,-0.72,0.247,37.598,-36.194,-40.161
0.134,-0.702,0.242,50.659,-32.654,-36.499
0.094,-0.672,0.236,61.035,-26.184,-33.936
0.074,-0.666,0.235,69.031,-18.188,-31.067
0.034,-0.646,0.198,74.402,-8.545,-29.053
-0.06,-0.602,0.144,77.515,5.859,-25.208
-0.007,-0.633,0.266,79.346,26.245,-18.433
0.141,-0.762,0.227,79.59,37.17,-16.907
0.15,-0.985,0.106,73.669,45.166,-22.339
0.077,-0.712,0.218,61.157,60.852,-35.706
0.101,-0.75,0.321,53.101,67.749,-31.433
0.227,-0.947,0.223,48.218,60.669,-24.902
0.215,-0.981,0.221,40.039,58.044,-24.841
0.181,-1.056,0.219,31.677,54.626,-22.217
0.213,-1.112,0.26,24.841,50.171,-20.935
0.247,-1.169,0.249,18.616,40.405,-19.836
0.272,-1.205,0.243,12.634,28.32,-19.043
0.268,-1.207,0.227,6.592,16.357,-18.127
0.255,-1.218,0.203,2.38,4.944,-16.846
0.221,-1.209,0.167,-1.77,-4.028,-16.235
0.196,-1.189,0.165,-5.432,-9.338,-14.832
0.188,-1.18,0.152,-8.118,-14.038,-13.062
0.169,-1.146,0.132,-10.925,-17.456,-11.047
0.15,-1.11,0.128,-12.634,-18.86,-7.507
0.15,-1.072,0.128,-13.0,-18.738,-3.662
0.135,-1.021,0.127,-11.719,-17.944,-0.122
0.127,-0.975,0.141,-9.399,-16.052,4.639
0.264,-2.063,0.412,12.268,-79.041,7.874
0.205,-2.231,0.415,10.803,-78.369,10.681
0.155,-2.357,0.425,5.432,-73.669,13.428
0.13,-2.44,0.424,-5.005,-65.552,16.418
0.104,-2.485,0.396,-18.86,-55.908,20.203
0.074,-2.506,0.359,-31.738,-44.556,23.743
0.037,-2.535,0.33,-41.382,-31.433,25.818
0.005,-2.527,0.303,-47.241,-16.357,25.574
-0.015,-2.442,0.277,-49.133,-0.061,22.095
-0.032,-2.313,0.256,-48.218,18.066,15.32
