aX,aY,aZ,gX,gY,gZ
0.381,-1.213,0.343,41.565,-54.138,8.545
0.345,-1.192,0.324,21.362,-64.148,20.325
0.312,-1.175,0.304,2.502,-74.463,29.297
0.278,-1.153,0.274,-15.625,-83.679,35.828
0.255,-1.123,0.242,-31.921,-91.309,40.833
0.242,-1.098,0.211,-45.288,-97.656,45.959
0.234,-1.081,0.184,-56.274,-102.905,51.147
0.221,-1.056,0.161,-65.979,-108.093,55.237
0.202,-1.03,0.133,-74.219,-112.854,57.861
0.173,-1.01,0.101,-81.421,-115.723,59.082
0.144,-1.0,0.071,-87.158,-116.211,59.082
0.116,-0.986,0.04,-91.248,-114.014,57.922
0.087,-0.97,0.013,-93.628,-108.948,56.335
0.056,-0.955,-0.006,-94.238,-100.708,54.199
0.032,-0.936,-0.018,-92.896,-89.478,51.636
0.019,-0.92,-0.024,-90.21,-75.867,49.255
0.008,-0.898,-0.025,-85.327,-60.181,46.753
0.004,-0.878,-0.026,-78.735,-43.64,44.067
0.008,-0.859,-0.022,-70.618,-26.794,41.321
0.022,-0.848,-0.014,-61.462,-10.498,38.208
0.043,-0.838,-0.001,-51.147,4.272,34.912
0.058,-0.832,0.014,-40.1,18.25,31.189
0.074,-0.829,0.029,-28.015,30.09,27.161
0.099,-0.829,0.045,-15.869,39.734,23.01
0.132,-0.833,0.061,-4.211,46.387,18.433
0.166,-0.842,0.078,7.385,50.293,13.855
0.197,-0.856,0.096,18.555,51.208,9.277
0.225,-0.874,0.116,28.259,49.316,5.249
0.25,-0.894,0.134,36.987,44.8,1.953
0.276,-0.914,0.151,44.128,37.903,-0.732
0.302,-0.941,0.176,49.805,28.809,-2.502
0.338,-0.999,0.232,53.833,17.334,-3.357
0.362,-1.07,0.309,54.81,1.77,-3.967
0.366,-1.094,0.34,51.88,-17.212,-5.432
0.352,-1.11,0.393,48.462,-37.231,-7.385
0.307,-1.125,0.435,44.8,-56.702,-7.812
0.239,-1.135,0.466,41.016,-74.463,-7.385
0.179,-1.142,0.49,36.621,-88.379,-6.348
0.133,-1.165,0.511,30.945,-97.9,-4.517
0.093,-1.193,0.521,24.414,-102.234,-2.502
0.059,-1.207,0.531,16.724,-103.882,-0.427
0.047,-1.18,0.502,8.789,-104.919,0.793
0.065,-1.148,0.462,4.333,-106.812,1.221
0.077,-1.136,0.413,3.845,-109.802,1.831
0.071,-1.134,0.377,5.554,-111.877,3.784
0.074,-1.153,0.35,7.324,-112.488,5.554
0.075,-1.147,0.323,8.667,-111.267,6.592
0.069,-1.147,0.303,8.789,-107.971,9.644
0.079,-1.172,0.286,8.972,-102.661,14.709
0.116,-1.207,0.255,10.681,-94.299,21.606
0.145,-1.224,0.234,10.62,-81.36,30.457
0.16,-1.22,0.23,7.507,-65.002,41.687
0.151,-1.203,0.225,2.075,-47.791,56.396
0.15,-1.183,0.214,-3.54,-31.677,72.693
0.178,-1.186,0.212,-7.874,-16.174,86.975
0.203,-1.195,0.201,-11.414,-0.977,98.206
0.219,-1.22,0.206,-15.442,15.991,105.835
0.237,-1.261,0.217,-19.287,34.607,108.276
0.26,-1.309,0.231,-21.912,54.016,106.506
0.34,-1.352,0.255,-24.292,73.486,103.088
0.42,-1.37,0.263,-26.245,88.867,100.464
0.474,-1.315,0.26,-28.564,97.9,100.647
0.527,-1.265,0.26,-31.677,101.807,103.943
0.566,-1.255,0.256,-33.386,101.074,110.352
0.602,-1.255,0.254,-34.729,97.107,117.798
0.636,-1.257,0.25,-35.461,91.797,123.901
0.61,-1.239,0.231,-36.072,87.341,128.662
0.562,-1.199,0.203,-36.438,85.571,132.446
0.61,-1.188,0.198,-35.828,87.524,135.559
0.681,-1.193,0.194,-34.363,91.064,136.475
0.693,-1.157,0.174,-33.508,93.14,136.78
0.704,-1.115,0.17,-32.776,96.069,140.625
0.735,-1.063,0.172,-32.349,99.243,147.949
0.837,-1.057,0.19,-31.189,100.83,155.212
0.927,-1.078,0.209,-31.311,102.051,162.292
0.92,-1.051,0.215,-34.302,101.196,170.349
0.859,-0.992,0.205,-38.574,98.694,179.504
0.846,-0.927,0.191,-42.908,96.741,188.904
0.873,-0.889,0.191,-48.401,98.022,199.341
0.813,-0.816,0.17,-54.871,101.135,210.571
0.718,-0.72,0.127,-59.875,103.333,219.727
1.003,-1.198,0.459,82.947,10.559,-180.847
1.04,-1.227,0.451,102.539,-4.15,-190.857
1.054,-1.255,0.433,119.69,-19.775,-198.242
1.057,-1.3,0.389,132.996,-35.95,-201.111
1.048,-1.339,0.335,141.235,-52.429,-199.402
1.035,-1.345,0.287,142.334,-68.604,-192.322
1.02,-1.318,0.236,137.878,-83.801,-180.542
0.998,-1.272,0.211,130.005,-97.9,-164.49
0.954,-1.234,0.192,120.117,-112.488,-144.104
0.894,-1.216,0.167,109.009,-126.709,-120.544
0.823,-1.204,0.143,95.581,-139.771,-95.459
0.738,-1.186,0.113,80.017,-151.001,-70.313
0.636,-1.177,0.088,63.599,-158.691,-45.837
0.518,-1.178,0.061,46.997,-161.987,-24.353
0.41,-1.182,0.043,30.64,-159.729,-5.92
0.31,-1.178,0.033,14.526,-151.733,9.583
