aX,aY,aZ,gX,gY,gZ
0.43,-1.075,0.181,-31.372,33.63,17.7
0.453,-1.104,0.178,-27.466,20.874,22.705
0.47,-1.145,0.181,-25.33,10.071,30.396
0.484,-1.167,0.187,-24.231,1.526,39.368
0.482,-1.179,0.18,-24.475,-5.432,49.255
0.471,-1.189,0.177,-25.94,-11.108,60.303
0.46,-1.206,0.173,-27.71,-15.808,70.984
0.454,-1.224,0.172,-29.907,-19.47,80.566
0.445,-1.238,0.168,-32.776,-21.362,89.661
0.429,-1.253,0.161,-35.217,-21.912,97.778
0.438,-1.26,0.182,-37.842,-20.508,104.858
0.444,-1.265,0.183,-39.795,-19.226,110.901
0.442,-1.272,0.192,-41.443,-17.944,116.699
0.441,-1.277,0.19,-43.396,-16.846,122.192
0.436,-1.278,0.186,-46.021,-15.503,127.991
0.434,-1.271,0.182,-48.462,-13.916,133.24
0.44,-1.27,0.181,-50.415,-12.146,138.367
0.448,-1.263,0.179,-52.185,-10.132,142.578
0.449,-1.25,0.174,-53.467,-8.362,146.179
0.453,-1.235,0.169,-53.833,-6.226,148.865
0.458,-1.214,0.171,-53.101,-3.052,151.123
0.473,-1.189,0.181,-51.88,-0.122,153.076
0.492,-1.172,0.191,-50.354,2.502,154.48
0.492,-1.152,0.198,-49.866,5.249,155.945
0.491,-1.124,0.197,-49.561,7.751,157.715
0.489,-1.089,0.199,-48.706,10.986,159.424
0.49,-1.046,0.2,-47.485,15.015,161.072
0.516,-1.022,0.206,-45.959,18.738,161.804
0.524,-1.002,0.205,-44.983,22.217,161.743
0.488,-0.968,0.192,-44.25,25.269,160.034
0.455,-0.933,0.181,-43.152,30.212,157.227
0.435,-0.9,0.166,-41.809,38.025,154.297
0.446,-0.866,0.16,-40.649,47.058,150.818
0.505,-0.843,0.161,-38.818,56.58,145.63
0.562,-0.831,0.167,-37.048,64.209,139.832
0.617,-0.831,0.181,-36.255,69.397,135.62
0.675,-0.802,0.19,-36.316,70.801,134.033
0.74,-0.781,0.2,-36.56,67.078,134.949
0.791,-0.769,0.21,-36.865,59.509,137.878
0.791,-0.735,0.205,-36.804,49.194,140.625
-2.568,-0.713,-0.448,21.484,-130.432,3.357
-2.926,-0.909,-0.555,52.856,-108.459,-49.561
-3.167,-1.252,-0.618,95.093,-73.242,-123.779
-3.262,-1.668,-0.691,139.587,-36.377,-220.032
-3.176,-2.102,-0.746,182.556,-3.357,-327.576
-2.898,-2.593,-0.722,219.604,24.231,-428.04
-2.421,-3.024,-0.64,245.056,41.687,-509.46
-1.792,-3.366,-0.48,262.146,49.438,-564.819
-1.145,-3.57,-0.295,274.414,40.71,-596.313
-0.608,-3.66,-0.164,287.964,15.93,-616.394
-0.164,-3.737,-0.107,308.838,-13.55,-638.977
0.195,-3.862,-0.081,336.975,-40.527,-661.011
0.649,-4.0,-0.058,367.859,-62.134,-674.744
1.22,-4.0,-0.099,396.545,-69.214,-679.016
1.554,-4.0,-0.06,414.551,-61.768,-688.965
1.681,-4.0,0.255,420.532,-55.542,-694.824
1.663,-4.0,0.528,415.894,-58.899,-673.828
1.532,-4.0,0.561,388.184,-75.256,-636.047
1.337,-4.0,0.486,333.313,-79.346,-583.862
1.184,-3.92,0.458,266.663,-65.735,-521.667
1.203,-3.594,0.512,216.248,-46.814,-458.74
1.248,-3.523,0.586,182.373,-29.541,-399.78
1.271,-3.537,0.693,151.855,-18.799,-354.187
1.168,-3.704,0.722,130.92,-27.1,-324.524
1.179,-3.705,0.797,118.286,-42.542,-310.791
1.237,-3.394,0.845,113.037,-46.021,-303.04
1.122,-2.994,0.626,107.239,-39.795,-294.006
0.91,-2.762,0.462,90.576,-13.367,-283.264
0.915,-2.53,0.137,56.885,25.085,-271.484
1.012,-2.229,-0.199,13.672,83.618,-253.418
1.181,-1.85,-0.291,-31.25,146.667,-228.149
1.418,-1.386,-0.366,-66.589,190.308,-190.308
1.622,-1.406,-0.271,-82.397,218.933,-140.015
1.768,-1.178,-0.276,-80.566,216.309,-99.976
1.743,-0.994,-0.103,-60.669,204.041,-59.082
1.624,-0.826,0.02,-33.081,176.575,-19.836
1.423,-0.899,0.094,-3.784,143.433,19.897
1.179,-0.927,0.13,22.705,109.192,48.95
0.988,-0.859,0.171,44.495,75.623,74.402
0.817,-1.03,0.169,65.674,43.701,100.159
0.596,-1.047,0.284,81.055,16.479,111.023
0.379,-1.051,0.224,91.37,-10.62,117.798
0.147,-1.027,0.19,97.168,-29.968,125.671
-0.083,-1.073,0.211,98.206,-33.081,134.277
-0.273,-1.112,0.193,89.783,-28.259,136.658
